"id";"listing_url";"scrape_id";"last_scraped";"name";"picture_url";"host_id";"host_url";"host_since";"host_response_rate";"host_acceptance_rate";"host_is_superhost";"host_listings_count";"host_total_listings_count";"host_verifications";"host_has_profile_pic";"host_identity_verified";"neighbourhood_cleansed";"latitude";"longitude";"property_type";"room_type";"accommodates";"bathrooms_text";"bedrooms";"beds";"amenities";"price";"minimum_nights";"maximum_nights";"minimum_minimum_nights";"maximum_minimum_nights";"minimum_maximum_nights";"maximum_maximum_nights";"minimum_nights_avg_ntm";"maximum_nights_avg_ntm";"has_availability";"availability_30";"availability_60";"availability_90";"availability_365";"calendar_last_scraped";"number_of_reviews";"number_of_reviews_ltm";"number_of_reviews_l30d";"first_review";"last_review";"review_scores_rating";"review_scores_accuracy";"review_scores_cleanliness";"review_scores_checkin";"review_scores_communication";"review_scores_location";"review_scores_value";"instant_bookable";"calculated_host_listings_count";"calculated_host_listings_count_entire_homes";"calculated_host_listings_count_private_rooms";"calculated_host_listings_count_shared_rooms";"reviews_per_month";"Dataset"
11584799;"https://www.airbnb.com/rooms/11584799";20210420194355;"2021-04-22";"Sunish & Giulia's Boston room on T";"https://a0.muscache.com/pictures/361958e4-9652-4918-b100-a9164e4cd6dd.jpg";57812241;"https://www.airbnb.com/users/show/57812241";"2016-02-07";100.0;81.0;True;16.0;16.0;"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']";True;True;"Dorchester";42.29363;-71.06376;"Private room in apartment";"Private room";2;"1 shared bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Cleaning before checkout"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Backyard"", ""Hot water"", ""Cable TV"", ""First aid kit"", ""Long term stays allowed"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Essentials"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Shower gel"", ""Cooking basics"", ""Dryer"", ""Baking sheet"", ""Dedicated workspace"", ""Bed linens"", ""TV with standard cable"", ""Kitchen"", ""Host greets you"", ""Dishes and silverware"", ""Smoke alarm""]";77.0;91;300;91.0;91.0;300.0;300.0;91.0;300.0;True;24;47;72;339;"2021-04-22";27;0;0;"2016-04-09";"2019-11-29";100.0;10.0;10.0;10.0;10.0;10.0;10.0;False;8;0;8;0;0.44;"Boston"
11592154;"https://www.airbnb.com/rooms/11592154";20210420194355;"2021-04-21";"Sunny Riverview Right In Fenway!";"https://a0.muscache.com/pictures/c9f02ac6-afcd-45b1-affc-b8350404c360.jpg";24120885;"https://www.airbnb.com/users/show/24120885";"2014-11-24";0.0;0.0;False;1.0;1.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']";True;False;"Fenway";42.34942;-71.0955;"Private room in apartment";"Private room";2;"1 bath";1.0;2.0;"[""Dedicated workspace"", ""Washer"", ""Kitchen"", ""Essentials"", ""Indoor fireplace"", ""Carbon monoxide alarm"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Long term stays allowed"", ""Hangers"", ""Hair dryer"", ""TV"", ""Dryer""]";298.0;91;1125;91.0;91.0;1125.0;1125.0;91.0;1125.0;True;0;0;0;0;"2021-04-21";2;0;0;"2016-03-20";"2016-03-27";100.0;10.0;8.0;10.0;10.0;10.0;10.0;False;1;0;1;0;0.03;"Boston"
11639480;"https://www.airbnb.com/rooms/11639480";20210420194355;"2021-04-21";"Charming Multi Family Home";"https://a0.muscache.com/pictures/0db57d21-b7e4-49ea-a8d5-a6c8bdcb17d5.jpg";61701374;"https://www.airbnb.com/users/show/61701374";"2016-03-05";0.0;0.0;False;1.0;1.0;"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']";True;True;"Roxbury";42.30877;-71.08654;"Private room in house";"Private room";1;"1.5 shared baths";1.0;1.0;"[""Washer"", ""Refrigerator"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Private entrance"", ""Essentials"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""TV with standard cable"", ""Kitchen"", ""Host greets you"", ""Dishes and silverware"", ""Smoke alarm""]";50.0;91;1125;91.0;91.0;1125.0;1125.0;91.0;1125.0;True;30;60;90;365;"2021-04-21";13;0;0;"2016-09-10";"2019-12-22";95.0;9.0;9.0;10.0;10.0;9.0;10.0;False;1;0;1;0;0.23;"Boston"
11656698;"https://www.airbnb.com/rooms/11656698";20210420194355;"2021-04-23";"Spacious 2 bedroom Apartment.";"https://a0.muscache.com/pictures/298c5114-e778-4e73-90ac-c75cde797e6d.jpg";8898973;"https://www.airbnb.com/users/show/8898973";"2013-09-17";100.0;87.0;True;1.0;1.0;"['email', 'phone', 'reviews', 'kba']";True;False;"Roxbury";42.32378;-71.09648;"Entire apartment";"Entire home/apt";4;"1 bath";2.0;2.0;"[""Wifi"", ""Kitchen"", ""Dishwasher"", ""Refrigerator"", ""Bathtub"", ""Carbon monoxide alarm"", ""TV"", ""Private entrance"", ""Free street parking"", ""Essentials"", ""Heating"", ""Smoke alarm"", ""Oven"", ""Cooking basics"", ""Shower gel"", ""Air conditioning"", ""Long term stays allowed"", ""Dryer"", ""Stove"", ""Washer"", ""Shampoo"", ""Bed linens"", ""Coffee maker"", ""Hot water"", ""Hair dryer"", ""Dishes and silverware"", ""Microwave"", ""Hangers""]";125.0;29;30;29.0;29.0;30.0;30.0;29.0;30.0;True;30;60;90;357;"2021-04-23";231;9;0;"2016-03-20";"2021-02-15";95.0;10.0;10.0;10.0;9.0;9.0;10.0;False;1;1;0;0;3.72;"Boston"
11739985;"https://www.airbnb.com/rooms/11739985";20210420194355;"2021-04-22";"Two Room Master Suite with Spa Bath";"https://a0.muscache.com/pictures/d6d6f4a7-fb7f-41e9-8f16-79e0c5682e00.jpg";35411494;"https://www.airbnb.com/users/show/35411494";"2015-06-09";100.0;90.0;False;2.0;2.0;"['email', 'phone', 'reviews', 'kba', 'work_email']";True;True;"Jamaica Plain";42.31937;-71.10497;"Private room in house";"Private room";5;"1 private bath";2.0;4.0;"[""Children\u2019s books and toys"", ""Washer"", ""Fire extinguisher"", ""Refrigerator"", ""Hot tub"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Backyard"", ""Beach essentials"", ""Hot water"", ""High chair"", ""Baby safety gates"", ""Breakfast"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Luggage dropoff allowed"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Dryer"", ""Dedicated workspace"", ""Host greets you"", ""Smoke alarm""]";188.0;1;30;1.0;1.0;30.0;30.0;1.0;30.0;True;0;0;0;0;"2021-04-22";180;6;0;"2016-03-28";"2021-01-24";97.0;10.0;10.0;10.0;10.0;10.0;10.0;False;2;0;2;0;2.92;"Boston"
11759332;"https://www.airbnb.com/rooms/11759332";20210420194355;"2021-04-21";"Pleasant & Lovely Room Near T!";"https://a0.muscache.com/pictures/26663c4f-a368-4462-8593-94f86bc91f70.jpg";16186589;"https://www.airbnb.com/users/show/16186589";"2014-05-30";100.0;25.0;True;25.0;25.0;"['email', 'phone', 'reviews']";True;False;"Dorchester";42.28921;-71.06337;"Private room in apartment";"Private room";1;"1 shared bath";1.0;1.0;"[""Refrigerator"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Extra pillows and blankets"", ""Microwave"", ""Lock on bedroom door"", ""Security cameras on property"", ""Air conditioning"", ""Backyard"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm"", ""Ethernet connection""]";37.0;30;1124;30.0;30.0;1124.0;1124.0;30.0;1124.0;True;0;19;49;324;"2021-04-21";9;1;0;"2017-03-09";"2020-05-01";93.0;10.0;9.0;10.0;10.0;10.0;10.0;False;25;4;21;0;0.18;"Boston"
11798362;"https://www.airbnb.com/rooms/11798362";20210420194355;"2021-04-22";"Charming Single Family in Boston’s South End";"https://a0.muscache.com/pictures/a6ce2acd-faae-494f-8327-e0718b9e5d7f.jpg";62825574;"https://www.airbnb.com/users/show/62825574";"2016-03-13";0.0;0.0;False;1.0;1.0;"['phone', 'jumio', 'offline_government_id', 'government_id']";True;True;"South End";42.34652;-71.0708;"Entire house";"Entire home/apt";6;"2.5 baths";3.0;5.0;"[""Private entrance"", ""Dedicated workspace"", ""Shampoo"", ""Washer"", ""Kitchen"", ""Essentials"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Hot water"", ""Iron"", ""Heating"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Dryer""]";695.0;91;365;91.0;91.0;365.0;365.0;91.0;365.0;True;23;53;83;358;"2021-04-22";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1;1;0;0;0.0;"Boston"
11813641;"https://www.airbnb.com/rooms/11813641";20210420194355;"2021-04-23";"North End Luxurious Modern One Bedroom Condo-";"https://a0.muscache.com/pictures/2a425950-c594-4559-8e7d-ae73bdba4fde.jpg";10250257;"https://www.airbnb.com/users/show/10250257";"1900-01-01";0.0;0.0;False;0.0;0.0;"None";False;False;"North End";42.36538;-71.05159;"Entire condominium";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Wifi"", ""Kitchen"", ""Dishwasher"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Smoke alarm"", ""Oven"", ""Cooking basics"", ""Paid parking on premises"", ""TV with standard cable"", ""Air conditioning"", ""Long term stays allowed"", ""Cable TV"", ""Dryer"", ""Stove"", ""Washer"", ""Bed linens"", ""Coffee maker"", ""Iron"", ""Hot water"", ""Fire extinguisher"", ""Hair dryer"", ""First aid kit"", ""Dishes and silverware"", ""Microwave"", ""Hangers""]";103.0;91;368;91.0;91.0;368.0;368.0;91.0;368.0;True;0;0;0;234;"2021-04-23";22;0;0;"2017-04-13";"2018-08-12";93.0;10.0;10.0;10.0;10.0;10.0;9.0;False;2;2;0;0;0.45;"Boston"
11871190;"https://www.airbnb.com/rooms/11871190";20210420194355;"2021-04-22";"Spacious loft in the quiet suburbs #2";"https://a0.muscache.com/pictures/c726ce9b-bfe8-42c8-ae80-d49d5f7ed136.jpg";7324551;"https://www.airbnb.com/users/show/7324551";"2013-07-07";0.0;100.0;True;4.0;4.0;"['email', 'phone', 'reviews', 'kba']";True;True;"Brighton";42.3454;-71.1532;"Private room in loft";"Private room";1;"1 shared bath";1.0;1.0;"[""Fire extinguisher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Microwave"", ""Lock on bedroom door"", ""Air conditioning"", ""Hot water"", ""First aid kit"", ""Long term stays allowed"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Host greets you"", ""Dishes and silverware"", ""Game console"", ""Smoke alarm""]";34.0;30;1125;30.0;30.0;1125.0;1125.0;30.0;1125.0;True;0;0;0;0;"2021-04-22";12;0;0;"2016-05-09";"2019-12-21";97.0;10.0;9.0;10.0;10.0;10.0;10.0;False;4;0;4;0;0.2;"Boston"
11924459;"https://www.airbnb.com/rooms/11924459";20210420194355;"2021-04-22";"Lil’ Italy,Harbor Efficiency Private Entrance";"https://a0.muscache.com/pictures/a9eb475d-29bc-4556-b4fd-8a57e1f6d418.jpg";46702413;"https://www.airbnb.com/users/show/46702413";"2015-10-16";100.0;100.0;True;2.0;2.0;"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']";True;True;"North End";42.36732;-71.05202;"Private room in guest suite";"Private room";2;"1 private bath";1.0;1.0;"[""Children\u2019s books and toys"", ""Fire extinguisher"", ""Refrigerator"", ""Toaster"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Microwave"", ""Lock on bedroom door"", ""Lockbox"", ""Shampoo"", ""Security cameras on property"", ""Air conditioning"", ""Keurig coffee machine"", ""Hot water"", ""Cable TV"", ""High chair"", ""Laundromat nearby"", ""First aid kit"", ""Conditioner"", ""Long term stays allowed"", ""Hair dryer"", ""Wine glasses"", ""Luggage dropoff allowed"", ""Private entrance"", ""Essentials"", ""Mini fridge"", ""Coffee maker"", ""Changing table"", ""Bathtub"", ""Clothing storage"", ""Pack \u2019n Play/travel crib"", ""Hangers"", ""Shower gel"", ""Hot water kettle"", ""Dedicated workspace"", ""Bed linens"", ""TV with standard cable"", ""Cleaning products"", ""Smoke alarm"", ""Dining table""]";156.0;29;31;29.0;29.0;1125.0;1125.0;29.0;1125.0;True;30;57;84;346;"2021-04-22";256;8;0;"2016-03-25";"2021-01-11";98.0;10.0;10.0;10.0;10.0;10.0;10.0;True;2;1;1;0;4.14;"Boston"
11973196;"https://www.airbnb.com/rooms/11973196";20210420194355;"2021-04-21";"630 Washington";"https://a0.muscache.com/pictures/aac5c876-3aab-48e4-805e-e1cd631514f8.jpg";50232369;"https://www.airbnb.com/users/show/50232369";"2015-11-30";0.0;0.0;False;1.0;1.0;"['email', 'phone', 'facebook', 'reviews', 'kba']";True;True;"Downtown";42.35308;-71.06179;"Entire apartment";"Entire home/apt";4;"2 baths";2.0;1.0;"[""Washer"", ""TV with standard cable"", ""Air conditioning"", ""Essentials"", ""Fire extinguisher"", ""Kitchen"", ""Cable TV"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Smoke alarm"", ""Dryer""]";200.0;91;1125;91.0;91.0;1125.0;1125.0;91.0;1125.0;True;0;0;0;0;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1;1;0;0;0.0;"Boston"
12040113;"https://www.airbnb.com/rooms/12040113";20210420194355;"2021-04-23";"Cozy, Clean, Convenient. Private 4 rm, 2 bdrm APT";"https://a0.muscache.com/pictures/2fb31467-b9f1-4a61-a3b8-0412ef16c4fe.jpg";27842033;"https://www.airbnb.com/users/show/27842033";"2015-02-16";99.0;92.0;True;7.0;7.0;"['email', 'phone', 'reviews', 'jumio', 'government_id']";True;True;"Mattapan";42.27178;-71.07731;"Entire guest suite";"Entire home/apt";5;"1 bath";2.0;4.0;"[""Wifi"", ""Refrigerator"", ""Bathtub"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Keypad"", ""Free street parking"", ""Essentials"", ""Heating"", ""Smoke alarm"", ""TV with standard cable"", ""Air conditioning"", ""Long term stays allowed"", ""Hot water kettle"", ""Cable TV"", ""Ethernet connection"", ""Backyard"", ""Shampoo"", ""Coffee maker"", ""Iron"", ""Hot water"", ""Fire extinguisher"", ""Hair dryer"", ""First aid kit"", ""Dishes and silverware"", ""Microwave"", ""Hangers""]";58.0;29;1125;29.0;29.0;1125.0;1125.0;29.0;1125.0;True;0;0;0;81;"2021-04-23";197;18;0;"2017-08-14";"2021-03-07";95.0;10.0;10.0;10.0;10.0;9.0;9.0;False;2;2;0;0;4.38;"Boston"
12067685;"https://www.airbnb.com/rooms/12067685";20210420194355;"2021-04-22";"Central sunny apt. (fun rugs)";"https://a0.muscache.com/pictures/b3e20d2d-cb20-4dc3-b246-8159cf092a0a.jpg";3981669;"https://www.airbnb.com/users/show/3981669";"2012-10-26";0.0;0.0;False;1.0;1.0;"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']";True;True;"Chinatown";42.34942;-71.06341;"Entire apartment";"Entire home/apt";4;"1 bath";1.0;1.0;"[""Dedicated workspace"", ""Shampoo"", ""Kitchen"", ""Essentials"", ""Carbon monoxide alarm"", ""Iron"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Hair dryer"", ""TV""]";135.0;91;1125;91.0;91.0;1125.0;1125.0;91.0;1125.0;False;0;0;0;0;"2021-04-22";7;0;0;"2016-04-18";"2017-04-18";86.0;9.0;8.0;9.0;9.0;9.0;9.0;False;1;1;0;0;0.11;"Boston"
12103501;"https://www.airbnb.com/rooms/12103501";20210420194355;"2021-04-22";"Inexpensive & Clean Private Bedroom with Airbed";"https://a0.muscache.com/pictures/aeb2091c-7ba5-4be1-970b-3edf1d964f3f.jpg";16186589;"https://www.airbnb.com/users/show/16186589";"2014-05-30";100.0;25.0;True;25.0;25.0;"['email', 'phone', 'reviews']";True;False;"Dorchester";42.30586;-71.07225;"Private room in apartment";"Private room";1;"1 shared bath";1.0;1.0;"[""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Extra pillows and blankets"", ""Microwave"", ""Lock on bedroom door"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Smoke alarm""]";32.0;30;1124;30.0;30.0;1124.0;1124.0;30.0;1124.0;True;21;51;81;356;"2021-04-22";10;0;0;"2016-05-22";"2019-06-30";90.0;10.0;9.0;10.0;10.0;9.0;9.0;False;25;4;21;0;0.17;"Boston"
12125635;"https://www.airbnb.com/rooms/12125635";20210420194355;"2021-04-21";"Minshu's Boston room by subway";"https://a0.muscache.com/pictures/3dc8d3a8-d34d-4170-9d18-85356e74bf1c.jpg";57812241;"https://www.airbnb.com/users/show/57812241";"2016-02-07";100.0;81.0;True;16.0;16.0;"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']";True;True;"Dorchester";42.2935;-71.06612;"Private room in apartment";"Private room";2;"1 shared bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Backyard"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Essentials"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";74.0;91;365;91.0;91.0;365.0;365.0;91.0;365.0;True;29;59;89;364;"2021-04-21";15;0;0;"2016-05-07";"2019-12-20";100.0;10.0;10.0;10.0;10.0;10.0;10.0;False;8;0;8;0;0.25;"Boston"
12170576;"https://www.airbnb.com/rooms/12170576";20210420194355;"2021-04-21";"The Metropolitan - in Roslindale";"https://a0.muscache.com/pictures/68c734a7-0cdd-456e-97a7-9b2f77593bf3.jpg";16853932;"https://www.airbnb.com/users/show/16853932";"2014-06-16";0.0;0.0;False;1.0;1.0;"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']";True;True;"Roslindale";42.27995;-71.13042;"Private room in house";"Private room";2;"1 shared bath";1.0;1.0;"[""Washer"", ""Fire extinguisher"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Dryer"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";100.0;91;1125;91.0;91.0;1125.0;1125.0;91.0;1125.0;True;29;59;89;89;"2021-04-21";3;0;0;"2018-10-14";"2018-10-28";100.0;10.0;10.0;10.0;10.0;10.0;10.0;False;1;0;1;0;0.1;"Boston"
12175961;"https://www.airbnb.com/rooms/12175961";20210420194355;"2021-04-21";"Comfortable Room w/ AirBed by the Redline";"https://a0.muscache.com/pictures/09799430-975a-4267-8287-e5ef301ca0e0.jpg";16186589;"https://www.airbnb.com/users/show/16186589";"2014-05-30";100.0;25.0;True;25.0;25.0;"['email', 'phone', 'reviews']";True;False;"Dorchester";42.28793;-71.06812;"Private room in apartment";"Private room";1;"1 shared bath";1.0;1.0;"[""Washer"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Portable fans"", ""Wifi"", ""Extra pillows and blankets"", ""Microwave"", ""Lock on bedroom door"", ""Security cameras on property"", ""Hot water"", ""Laundromat nearby"", ""Long term stays allowed"", ""Essentials"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm"", ""Window AC unit""]";34.0;30;1125;30.0;30.0;1125.0;1125.0;30.0;1125.0;True;0;19;49;324;"2021-04-21";7;0;0;"2016-05-13";"2020-04-12";91.0;9.0;9.0;10.0;10.0;8.0;9.0;False;25;4;21;0;0.12;"Boston"
12190053;"https://www.airbnb.com/rooms/12190053";20210420194355;"2021-04-21";"VICTORIAN condo in Jamaica Plain close to subway";"https://a0.muscache.com/pictures/9f577208-c569-49a6-a9f8-256756099596.jpg";4913318;"https://www.airbnb.com/users/show/4913318";"2013-01-30";0.0;0.0;False;1.0;1.0;"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']";True;True;"Jamaica Plain";42.31194;-71.11312;"Entire house";"Entire home/apt";4;"2 baths";2.0;3.0;"[""Washer"", ""Fire extinguisher"", ""Indoor fireplace"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Hangers"", ""Dryer"", ""Dedicated workspace"", ""TV with standard cable"", ""Kitchen"", ""Smoke alarm""]";175.0;91;1125;91.0;91.0;1125.0;1125.0;91.0;1125.0;True;0;0;0;0;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1;1;0;0;0.0;"Boston"
